file_id,gap_index,gap_start_ms,gap_end_ms,gap_ms,gap_sec,prev_speaker,next_speaker,speaker_change,prev_duration_sec,next_duration_sec,prev_text_len,next_text_len,prev_word_count,next_word_count,prev_avg_conf,prev_last_conf,next_avg_conf,prev_is_question,next_is_question,prev_text,next_text
0184,80,374210,376115,1905,1.905,SPEAKER_0,SPEAKER_1,True,3.701,0.5,29,4,9,1,0.9521111111111111,0.99,0.979,True,False,배가 고픈데 밥을 챙겨 주지 않아서 굶은 적이 있어?,아니요.
3242,18,106405,108310,1905,1.905,SPEAKER_0,SPEAKER_1,True,1.54,5.86,14,45,4,12,0.9505,0.808,0.9949166666666667,True,False,그런 일이 자주 일어나요?,평소에 저한테 조용히 하라고 자주 그러긴 했는데 이렇게 다치게 한 건 처음이에요.
3706,61,271030,272935,1905,1.905,SPEAKER_0,SPEAKER_1,True,4.02,0.5,38,4,10,1,0.9238999999999999,1.0,0.924,True,False,빨래가 되어있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있나요?,아니요.
0002,25,106655,108555,1900,1.9,SPEAKER_1,SPEAKER_0,True,3.94,2.26,28,18,10,4,0.9825,1.0,0.96325,False,True,한 네 명에서 다섯 명 정도 같이 노는 것 같아요.,"담임 선생님 좋아해요, 싫어해요?"
0004,27,115110,117010,1900,1.9,SPEAKER_0,SPEAKER_0,False,0.5,3.7,3,15,1,5,0.994,0.994,0.8926,False,True,관심이,없는 이유가 뭔 거 같아요?
0004,32,141030,142930,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.1,1.78,18,16,6,4,0.9486666666666667,0.992,0.92425,True,False,왜 화난 표정을 짓는 거 같아요?,제가 공부를 못해서 싫어해요.
0004,39,169460,171360,1900,1.9,SPEAKER_1,SPEAKER_0,True,1.86,1.62,13,13,4,4,0.88975,0.6,0.9904999999999999,False,True,같이 모바일 게임 해요.,주로 몇 명이서 놀아요?
0004,79,395280,397180,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.18,1.06,14,7,5,3,0.9946,0.986,0.9733333333333334,True,False,때 주로 어떤 꿈을 꿔요?,꿈을 안 꿔요
0005,12,60230,62130,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.98,7.125,25,54,7,14,0.9777142857142858,0.879,0.9340714285714286,True,False,무슨 일 때문에 스스로에게 짜증이 난 거예요?,친구가 같이 놀자고 다가왔는데 어색해서 제가 싫다고 해 버렸거든요. 제 성격이 이래서 짜증 나요.
0005,20,96925,98825,1900,1.9,SPEAKER_0,SPEAKER_0,False,0.501,1.38,4,12,1,3,0.907,0.907,0.955,False,True,졸려요.,얼마나 자주 그런가요?
0005,23,109420,111320,1900,1.9,SPEAKER_0,SPEAKER_1,True,3.941,0.98,32,8,8,2,0.892625,0.968,0.984,True,False,평소에 잠들기 힘들다거나 잠자는 중간에 자주 깨진 않나요?,그렇진 않아요.
0005,26,122185,124085,1900,1.9,SPEAKER_2,SPEAKER_0,True,2.1,2.1,17,18,4,6,0.93275,0.978,0.9915,False,True,웃는 표정이랑 찡그린 표정이요.,왜 그런 표정을 짓는 것 같아요?
0184,20,85990,87890,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.26,2.18,21,21,7,7,0.9741428571428571,0.831,0.9924285714285714,True,False,평소에 몇 시에 자고 몇 시에 일어나?,열 시에 자서 일곱 시 반에 일어나요.
0184,21,90070,91970,1900,1.9,SPEAKER_1,SPEAKER_0,True,2.18,1.94,21,15,7,4,0.9924285714285714,0.999,0.9995,False,True,열 시에 자서 일곱 시 반에 일어나요.,아침에 일어나면 몸은 어때?
0184,54,255850,257750,1900,1.9,SPEAKER_1,SPEAKER_1,False,1.62,0.5,16,5,4,1,0.998,0.994,0.948,True,False,친구들이랑 놀면 기분이 어때?,재밌어요.
0216,4,20275,22175,1900,1.9,SPEAKER_0,SPEAKER_0,False,2.26,1.62,19,14,6,4,0.9366666666666666,0.967,0.99025,True,False,우리 친구는 뭘 할 때가 즐거울까?,지금은 즐거울 수 없어요.
0216,35,164250,166150,1900,1.9,SPEAKER_0,SPEAKER_1,True,1.781,2.66,16,20,4,5,0.9495,0.996,0.9776,True,False,친구들이랑 주로 뭐하고 놀아?,주로 집에서 장난감 가져와서 놀아요.
0216,57,274070,275970,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.98,0.5,24,4,7,1,0.921,0.789,0.741,False,False,Pc방 같은 곳은 얼마나 자주 가나요 pc방,안가요.
0379,81,469470,471370,1900,1.9,SPEAKER_1,SPEAKER_1,False,0.5,3.54,7,28,1,7,0.852,0.852,0.977,False,False,남자친구가요.,남자친구는 중학교에 다녀요. 저보다 두 살 많아요.
0379,91,532520,534420,1900,1.9,SPEAKER_0,SPEAKER_0,False,4.42,0.5,31,4,9,1,0.995,0.98,0.989,True,False,소중한 부위에 상처가 나거나 다쳐서 병원에 간 적 있어?,없어요.
1112,43,287850,289750,1900,1.9,SPEAKER_1,SPEAKER_0,True,2.74,1.62,21,11,6,4,0.9586666666666667,0.956,0.9492499999999999,False,False,떡볶이 먹으러 가거나 영화 보러 가요.,주로 몇 명이 놀아요
1112,89,604445,606345,1900,1.9,SPEAKER_0,SPEAKER_0,False,0.5,6.1,3,41,1,11,0.914,0.914,0.9356363636363636,False,True,해요.,내가 원하지 않는데도 누군가가 내 몸을 만지거나 보여달라고 한 적 있어요?
1136,96,538130,540030,1900,1.9,SPEAKER_0,SPEAKER_1,True,5.736,2.26,50,18,13,6,0.9326153846153846,0.947,0.8076666666666666,True,False,힘들었던 기억이나 괴로운 기분 때문에 스스로를 해치거나 죽고 싶다고 생각해 본 적이 있어?,아니요 그런 생각해 본 적 없어요
1354,24,108395,110295,1900,1.9,SPEAKER_0,SPEAKER_1,True,1.7,0.82,16,9,4,2,0.98425,0.986,0.707,True,False,평소에 엄마는 어떤 표정이야?,묻는 표정이에요.
1354,61,262210,264110,1900,1.9,SPEAKER_0,SPEAKER_0,False,4.58,2.98,35,27,9,9,0.9654444444444444,0.996,0.9728888888888889,False,True,어른들이 나를 쫓아낸다고 하거나 어디 가진 적은 있어? 없어요.,주위 어른들 중 나를 때린 적 있는 사람이 있어?
1354,67,289910,291810,1900,1.9,SPEAKER_1,SPEAKER_0,True,1.14,2.26,13,20,3,7,0.781,0.795,0.9527142857142857,False,True,"아니야, 처음 나왔어요.",몸을 만진 것 외에 다른 짓도 했어?
1354,77,326935,328835,1900,1.9,SPEAKER_1,SPEAKER_0,True,0.5,6.42,4,48,1,14,0.792,0.792,0.9922857142857143,False,False,아니야.,누가 내 몸을 찍어서 보내주면 돈을 준다고 하거나 보내서 돈을 받은 적 있어? 아니야.
1786,60,303695,305595,1900,1.9,SPEAKER_0,SPEAKER_0,False,3.3,0.98,33,9,10,3,0.9138,0.77,0.922,True,False,배가 고픈데 먹을 게 없어서 굶은 적이 있나요 왜 그랬나요?,그런 적은 없어요
2076,1,9220,11120,1900,1.9,SPEAKER_0,SPEAKER_0,False,1.06,1.62,8,15,3,4,0.855,0.625,0.99675,False,True,아픈 곳 없어요,최근에 다친 적이 있었나요?
2076,5,21745,23645,1900,1.9,SPEAKER_1,SPEAKER_0,True,2.06,1.06,9,12,2,4,0.9159999999999999,0.841,0.98625,False,True,학원에서 맞았어요,뭘 할 때가 즐거워요?
2076,8,31120,33020,1900,1.9,SPEAKER_0,SPEAKER_1,True,1.14,1.22,11,11,3,3,0.986,0.969,0.9796666666666667,True,False,어떤 점이 즐거워요?,동물들 너무 귀여워요
2076,67,291655,293555,1900,1.9,SPEAKER_1,SPEAKER_0,True,0.5,5.46,4,43,1,10,0.62,0.62,0.961,False,True,아니요.,어른들이 나를 집에서 쫓아내거나 버리겠다고 말하거나 진짜 쫓아낸 적이 있어요?
2076,76,345965,347865,1900,1.9,SPEAKER_0,SPEAKER_0,False,2.34,0.98,26,9,8,2,0.885625,0.984,0.9984999999999999,False,True,학원 다닌 지 얼마 안 돼서 입원이 처음이에요.,얼마나 다쳤어요?
2637,31,141020,142920,1900,1.9,SPEAKER_1,SPEAKER_0,True,2.1,1.78,16,17,5,5,0.9122,0.574,0.9114,False,True,엄마는 저를 보면 자꾸 우스긴,한데요. 그럴 때 기분이 어때?
2637,35,155675,157575,1900,1.9,SPEAKER_1,SPEAKER_0,True,1.3,1.94,12,12,3,3,0.9283333333333333,0.937,0.9643333333333334,False,False,"아니요, 저 혼자예요.",친구들과는 주로 뭐하고
2677,11,61610,63510,1900,1.9,SPEAKER_1,SPEAKER_1,False,4.02,2.9,29,25,9,6,0.9931111111111111,0.984,0.9283333333333333,False,False,평소 짜증이나 화가 났을 때 어떻게 하면 기분이 풀려,친구들이랑 맛있는 거 먹으면 기분이 나아져요.
2677,102,534165,536065,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.5,4.865,21,38,6,11,0.9118333333333333,0.912,0.9314545454545454,True,False,그런 싫은 기억이 떠오르면 어떻게 해?,그냥 그 자리에 주저앉아서 다른 생각을 하려고 계속 하는 것 같아요.
3242,15,88870,90770,1900,1.9,SPEAKER_1,SPEAKER_0,True,1.94,0.821,16,7,5,2,0.9312,0.999,0.998,False,True,네. 화가 정말 많이 났어요.,왜 그랬나요?
3242,24,142720,144620,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.421,3.78,21,30,6,9,0.9948333333333333,0.998,0.9574444444444444,True,False,아침에 일어났을 때 몸 상태는 어때요?,요즘에 잠을 잘 못 자서 항상 피곤해요. 매일 그래요.
3242,57,334380,336280,1900,1.9,SPEAKER_1,SPEAKER_0,True,0.98,2.26,9,17,2,5,0.9915,0.989,0.9796,False,True,교장 선생님이요.,왜 교장 선생님이 되고 싶어요?
3242,67,384280,386180,1900,1.9,SPEAKER_1,SPEAKER_0,True,0.5,4.42,4,34,1,10,0.968,0.968,0.9964,False,True,아니요.,옷이나 신발 사이즈가 작은 걸 입거나 신고 다닌 적이 있나요?
3242,80,471640,473540,1900,1.9,SPEAKER_1,SPEAKER_0,True,0.5,3.14,4,28,1,8,0.981,0.981,0.942375,False,True,아니요.,마음이 힘들 때 누구에게 내 마음을 이야기 하나요?
3242,99,581520,583420,1900,1.9,SPEAKER_0,SPEAKER_1,True,4.9,1.06,42,8,11,2,0.9504545454545454,0.996,0.76,True,False,지내는 곳에서 어른들끼리 소리를 지르면서 싸우는 걸 듣거나 본 적이 있나요?,아니요 없어요.
3242,100,584480,586380,1900,1.9,SPEAKER_1,SPEAKER_0,True,1.06,4.865,8,43,2,12,0.76,0.922,0.92575,False,False,아니요 없어요.,어른이 아닌 주변 사람들이 나를 자주 놀리거나 괴롭힌다고 느낀 적이 느낀 적이
3242,116,667395,669295,1900,1.9,SPEAKER_1,SPEAKER_0,True,0.501,2.66,4,20,1,6,0.973,0.973,0.9983333333333333,False,True,아니요.,친한 친구 중 가출한 친구가 있나요?
3242,117,671955,673855,1900,1.9,SPEAKER_0,SPEAKER_1,True,2.66,0.5,20,4,6,1,0.9983333333333333,0.999,0.974,True,False,친한 친구 중 가출한 친구가 있나요?,아니요.
3696,24,96945,98845,1900,1.9,SPEAKER_0,SPEAKER_0,False,2.26,3.301,19,26,5,8,0.9982,0.999,0.990625,True,False,왜 그런 표정을 짓는다고 생각해요?,원래 좀 엄마 성격이 차갑고 무심한 것 같아요.
3696,92,415155,417055,1900,1.9,SPEAKER_0,SPEAKER_1,True,4.26,2.26,43,19,11,5,0.9927272727272727,0.989,0.9448,True,False,어른이 아닌 주변 사람들이 나를 자주 놀리거나 괴롭힌다고 느낀 적이 있었나요?,"아니요, 다들 저랑 친하게 지내요."
3706,6,29600,31500,1900,1.9,SPEAKER_0,SPEAKER_1,True,1.78,1.46,15,14,4,4,0.9935,0.983,0.88625,True,False,최근에 다쳤던 적이 있나요?,아니요 다친 적은 없어요.
3706,24,108120,110020,1900,1.9,SPEAKER_0,SPEAKER_0,False,2.34,4.34,21,40,5,11,0.9624,0.998,0.9677272727272728,True,False,잠들기 힘들거나 잠자는 중간에 깨나요?,그냥 우울한 기분 때문에 잠드는 게 힘들어요. 잠들면 잘 깨지는 않아요.
3706,27,121965,123865,1900,1.9,SPEAKER_0,SPEAKER_0,False,1.38,2.82,12,27,4,9,0.9097500000000001,0.891,0.8803333333333333,False,True,항상 짜증 나 있어요.,왜 시사 선생님이 항상 짜증 나 있는 거 같아요?
3706,63,278155,280055,1900,1.9,SPEAKER_0,SPEAKER_1,True,3.38,0.98,29,9,9,2,0.9324444444444444,0.86,0.9470000000000001,False,False,옷이나 신발 사이즈가 작은 걸 입거나 신고 다닌 적이,있나요? 아니요.
3706,76,360055,361955,1900,1.9,SPEAKER_1,SPEAKER_0,True,0.5,2.9,4,28,1,8,0.882,0.882,0.9652499999999999,False,True,아니요.,마음이 힘들 때 누구에게 내 마음을 이야기 하나요?
3706,104,510310,512210,1900,1.9,SPEAKER_1,SPEAKER_0,True,1.14,4.34,9,39,3,11,0.9496666666666667,0.997,0.9762727272727273,False,True,토할 거 같아요.,어른들의 허락 없이 또는 말도 없이 오랫동안 나와 있었던 적이 있나요?
3731,68,313160,315060,1900,1.9,SPEAKER_0,SPEAKER_1,True,1.86,5.565,16,50,4,11,0.9844999999999999,0.949,0.9861818181818182,True,False,마음이 힘들면 누구한테 말해?,담임 선생님한테 다른 친구들도 집에서 이렇게 사는지 궁금해서 물어봤는데 아니라고 해줬어요.
3731,77,363910,365810,1900,1.9,SPEAKER_1,SPEAKER_0,True,3.7,1.7,32,18,10,5,0.9992,0.999,0.9984,False,True,매일 밤 아빠는 제가 자려고 누우면 꼭 제 몸을 만졌어요.,아빠가 나를 어떤 식으로 만졌어?
5036,12,55620,57520,1900,1.9,SPEAKER_1,SPEAKER_0,True,1.14,1.54,11,12,4,4,0.9775,0.971,0.9984999999999999,False,True,말 안 하고 싶어요.,어떤 일로 짜증 났어?
5036,22,98825,100725,1900,1.9,SPEAKER_0,SPEAKER_0,False,1.14,4.02,10,32,3,8,0.9773333333333333,0.994,0.921875,False,True,괜찮은 것 같아요.,평소에 잠들기 힘들다거나 잠자는 중간에 자주 깨는 편이야?
5036,43,189020,190920,1900,1.9,SPEAKER_0,SPEAKER_1,True,3.22,1.621,23,13,6,3,0.977,1.0,0.9593333333333334,False,False,그런 걱정 때문에 생활이 불편하거나 힘들어,매일 걱정해서 힘들어요.
5058,40,150155,152055,1900,1.9,SPEAKER_1,SPEAKER_0,True,2.98,1.7,27,14,8,4,0.961875,0.708,0.9665,False,True,각자 제일 좋아하는 게임기 들고 와서 같이 해요.,담임 선생님이랑 잘 지내?
5058,54,201175,203075,1900,1.9,SPEAKER_1,SPEAKER_0,True,5.86,1.86,50,16,13,5,0.976,0.997,1.0,False,True,사실 몸도 아프고 엄마랑 아빠가 너무 울어서 속상하지만 같이 있는 시간이 늘어나서 좋아요.,커서 어떤 사람이 되고 싶어?
5058,87,339900,341800,1900,1.9,SPEAKER_1,SPEAKER_0,True,7.78,1.38,69,12,19,4,0.9859473684210527,0.996,0.99775,False,True,제 바지를 벗기고 다리 사이에 아저씨 밑을 비볐어요. 다리에 있는 살이 너무 아프고 아저씨가 세게 잡은 곳은 멍이 들었어요.,그 뒤로 어떻게 됐어?
5058,99,388780,390680,1900,1.9,SPEAKER_1,SPEAKER_0,True,4.66,4.42,39,43,10,12,0.981,0.98,0.9538333333333333,False,True,다리는 약 바르면 나아지는데 엄마랑 아빠가 너무 많이 울어서 속상해요.,그런 생각들 때문에 괴로워서 스스로 해치거나 죽고 싶다는 생각을 한 적 있어?
5069,55,274130,276030,1900,1.9,SPEAKER_0,SPEAKER_1,True,1.7,3.46,20,31,5,8,0.8865999999999999,0.579,0.9728749999999999,True,False,선생님이요. 되고 싶은 이유가 있어?,우리 담임 선생님처럼 상냥하고 예쁜 사람 하고 싶어서요.
0005,11,55351,57250,1899,1.899,SPEAKER_1,SPEAKER_0,True,1.941,2.98,16,25,4,7,0.981,0.996,0.9777142857142858,False,True,저 스스로한테 짜증이 났어요.,무슨 일 때문에 스스로에게 짜증이 난 거예요?
0006,123,566351,568250,1899,1.899,SPEAKER_0,SPEAKER_1,True,3.301,2.661,27,24,8,6,0.99625,0.971,0.9536666666666667,True,False,그렇게 싸울 때 친구에게 안 좋은 소리를 하나요?,엄마가 왜 쳐다보냐고 저한테 소리 질렀어요.
0184,27,115271,117170,1899,1.899,SPEAKER_1,SPEAKER_0,True,1.861,2.02,13,14,3,4,0.999,0.998,0.99975,False,True,엄마랑 아빠랑 동생이요.,평소 아빠의 표정은 어때?
1354,2,10660,12559,1899,1.899,SPEAKER_0,SPEAKER_1,True,1.3,2.341,9,22,2,7,1.0,1.0,0.9432857142857143,True,False,언제부터 그랬어?,잘 모르겠어요. 한 달이 넘은 거 같아.
2076,3,15986,17885,1899,1.899,SPEAKER_1,SPEAKER_0,True,1.221,0.74,11,7,3,2,0.919,0.761,0.9279999999999999,False,True,발가락에 금이 갔어요,왜 다쳤어요?
2637,105,496009,497908,1899,1.899,SPEAKER_0,SPEAKER_1,True,2.741,1.141,20,8,6,2,0.9421666666666666,0.818,0.836,True,False,친한 친구 중에 가출한 친구가 있어?,아니요 없어요.
2677,20,113241,115140,1899,1.899,SPEAKER_1,SPEAKER_0,True,3.781,2.5,29,21,7,7,0.9892857142857143,0.976,0.9935714285714285,False,True,우울한 표정이다가 갑자기 무서운 표정을 짓기도 해요.,아빠가 왜 그런 표정을 짓는 것 같아?
2677,80,419515,421414,1899,1.899,SPEAKER_0,SPEAKER_1,True,2.101,1.621,17,14,5,4,0.9062,0.803,0.98275,True,False,혼날 땐 누구한테 어떻게 혼나?,별로 혼나는 일이 없어요.
3696,0,1300,3199,1899,1.899,SPEAKER_0,SPEAKER_1,True,1.14,2.021,10,19,2,6,0.9895,0.988,0.9406666666666667,True,False,최근에 건강한가요?,"네, 아픈 곳은 아무 데도 없어요."
3696,7,28131,30030,1899,1.899,SPEAKER_1,SPEAKER_0,True,4.276,2.82,43,28,11,9,0.939,0.995,0.9634444444444444,False,True,친구들이랑 친구들이랑 같이 놀 수도 있고 수업 시간에 재미있는 곳을 가니까요.,최근 일주일 동안 짜증이 나 화가 난 적이 있나요?
3706,103,507271,509170,1899,1.899,SPEAKER_0,SPEAKER_1,True,2.661,1.14,27,9,8,3,0.9858750000000001,0.999,0.9496666666666667,True,False,만약 싫은 기억이 떠오르면 어떻게 할 거 같아요?,토할 거 같아요.
3706,107,523166,525065,1899,1.899,SPEAKER_0,SPEAKER_1,True,2.341,0.5,20,4,6,1,0.9916666666666667,0.995,0.963,True,False,친한 친구 중 가출한 친구가 있나요?,아니요.
3891,63,377551,379450,1899,1.899,SPEAKER_0,SPEAKER_1,True,3.941,5.06,39,44,11,12,0.973909090909091,0.982,0.9365,True,False,빨래가 되어 있지 않아서 더럽고 냄새나는 옷을 입어야 한 적이 있나요?,네. 밖에 나가지도 않으니까 그냥 입으라고 해서 일주일 내내 입은 적도 있어요.
5036,62,269121,271020,1899,1.899,SPEAKER_0,SPEAKER_0,False,0.501,4.661,3,35,1,9,0.563,0.563,0.988,False,True,없어요,하루에 인터넷이나 휴대폰을 가지고 노는 시간은 몇 시간 정도야?
5058,19,71576,73475,1899,1.899,SPEAKER_1,SPEAKER_0,True,6.341,1.7,54,16,13,6,0.9597692307692307,0.999,0.9966666666666667,False,False,원래는 게임하거나 엄마한테 잃으면 기분이 금방 풀렸는데 지금은 다 해봤는데도 안 풀려서 이상해요.,평소에 몇 시에 자고 몇 시에
5069,49,250011,251910,1899,1.899,SPEAKER_0,SPEAKER_1,True,1.781,0.5,13,4,3,1,0.999,0.998,0.899,True,False,요즘에 행복하다고 느껴?,아니요.
2637,57,255090,256985,1895,1.895,SPEAKER_1,SPEAKER_0,True,0.821,5.14,7,36,2,10,0.6405000000000001,0.469,0.9725,False,True,아니요 없어요,어디 아픈 곳이 있는데 어른들이 병원에 데려가지 않은 적은 있어?
2677,76,402505,404400,1895,1.895,SPEAKER_0,SPEAKER_1,True,3.14,1.86,25,14,7,4,0.992,0.963,0.92125,True,False,마음이 힘들 때 누구에게 내 마음을 이야기해?,아무한테도 얘기 안 해요.
0005,37,172481,174375,1894,1.894,SPEAKER_0,SPEAKER_1,True,1.701,1.78,17,14,4,4,0.94825,0.978,0.9672499999999999,True,False,친구들이랑 주로 뭐하고 놀아요?,같이 노는 친구가 없어요.
0002,40,169985,171870,1885,1.885,SPEAKER_0,SPEAKER_1,True,1.38,1.54,12,12,3,3,0.9973333333333333,0.993,0.9653333333333334,True,False,아빠가 잘 챙겨주나요?,평소에는 잘 챙겨줘요.
2677,82,430555,432440,1885,1.885,SPEAKER_0,SPEAKER_1,True,4.981,0.5,40,4,11,1,0.9803636363636363,0.948,0.593,True,False,내가 원하지 않는데도 누군가가 내 몸을 만지거나 보여달라고 한 적 있어?,아니요.
2677,90,469420,471305,1885,1.885,SPEAKER_0,SPEAKER_1,True,2.58,0.5,20,4,6,1,0.9883333333333333,0.945,0.746,True,False,부모님이 술을 자주 마시는 것 같아?,아니요.
3316,60,193505,195390,1885,1.885,SPEAKER_0,SPEAKER_1,True,3.38,1.06,35,9,9,3,0.9372222222222222,0.855,0.9983333333333333,True,False,인터넷은 휴대폰을 가지고 노는 시간은 하루에 몇 시간 정도예요?,세 시간 정도요.
5036,33,144970,146855,1885,1.885,SPEAKER_0,SPEAKER_1,True,2.34,1.301,17,11,4,3,0.97375,0.991,0.8676666666666667,True,False,친구들이랑은 주로 뭐하고 놀아?,축구하는 것 같아요.
0005,18,92540,94424,1884,1.884,SPEAKER_0,SPEAKER_1,True,2.5,1.541,21,13,6,3,0.9921666666666666,0.997,0.959,True,False,아침에 일어났을 때 몸 상태는 어때요?,너무 힘들어요. 뻐근하고
3706,22,99735,101619,1884,1.884,SPEAKER_0,SPEAKER_0,False,2.34,2.101,21,17,6,4,0.9915,0.997,0.993,True,False,아침에 일어났을 때 몸 상태는 어때요?,몸도 피곤하고 기분도 우울해요.
1354,3,14900,16775,1875,1.875,SPEAKER_1,SPEAKER_0,True,2.341,2.981,22,24,7,7,0.9432857142857143,0.749,0.9872857142857143,False,True,잘 모르겠어요. 한 달이 넘은 거 같아.,항상 그래? 아니면 어떤 때 가슴이 답답해?
1354,21,99540,101415,1875,1.875,SPEAKER_1,SPEAKER_0,True,1.46,1.38,15,12,3,4,0.9263333333333333,0.923,0.99025,False,True,맞는 표정이야. 행복하네요.,그럴 때 기분은 어때?
1786,19,105095,106970,1875,1.875,SPEAKER_0,SPEAKER_0,False,3.86,0.98,34,8,8,2,0.959875,0.993,0.985,True,False,괜찮아요. 평소에 잠들기 힘들거나 잠자는 중간에 자주 깨나요?,그렇진 않아요.
2076,10,39120,40995,1875,1.875,SPEAKER_0,SPEAKER_1,True,2.82,3.7,28,38,8,12,0.94125,0.661,0.9386666666666666,True,False,최근 일주일 동안 짜증이나 화가 난 적이 있을까요?,수학 숙제 하다가 알 것 같은데 안 풀리는 문제가 있어서 짜증 났어요
3706,28,126685,128560,1875,1.875,SPEAKER_0,SPEAKER_1,True,2.82,2.26,27,20,9,6,0.8803333333333333,0.947,0.9903333333333333,True,False,왜 시사 선생님이 항상 짜증 나 있는 거 같아요?,우리를 돌보는 일이 싫은 거 같아요.
5069,7,38420,40295,1875,1.875,SPEAKER_0,SPEAKER_1,True,2.98,1.62,26,12,8,4,0.9163749999999999,0.699,0.992,False,False,최근 일주일 동안 짜증이나 화가 난 적이 있어.,짜증이랑 화 다 나요.
2076,84,380505,382370,1865,1.865,SPEAKER_0,SPEAKER_0,False,0.741,3.7,7,34,2,7,0.8385,0.708,0.971,False,True,아니요 없어요,내가 싫다는데도 계속해서 연락하거나 따라다니는 사람이 있나요?
3696,93,419315,421180,1865,1.865,SPEAKER_1,SPEAKER_0,True,2.26,2.1,19,20,5,5,0.9448,0.998,0.9942,False,True,"아니요, 다들 저랑 친하게 지내요.",어떨 때 마음이 복잡하거나 힘든가요?
3242,82,483015,484875,1860,1.86,SPEAKER_1,SPEAKER_1,False,4.18,0.5,30,6,7,1,0.9711428571428571,0.987,1.0,False,False,여기 시설 선생님께요. 여기 선생님은 학교 선생님이랑은,다르거든요.
3242,83,485375,487235,1860,1.86,SPEAKER_1,SPEAKER_1,False,0.5,0.82,6,7,1,2,1.0,1.0,0.9135,False,False,다르거든요.,주위 어른이나
3242,29,175690,177535,1845,1.845,SPEAKER_0,SPEAKER_1,True,3.7,3.62,27,30,7,7,0.992,0.999,0.945,True,False,평소 날 돌봐주시는 시설 선생님의 표정은 어때요?,원래 활짝 웃어주시는데 요즘엔 좀 걱정하는 얼굴이에요.
3696,74,337905,339750,1845,1.845,SPEAKER_1,SPEAKER_0,True,0.5,1.7,2,15,1,4,0.984,0.984,0.99975,False,False,네.,누가 그렇게 하나요? 아빠가
1786,5,23075,24910,1835,1.835,SPEAKER_0,SPEAKER_0,False,1.62,2.1,16,18,4,5,0.91425,0.998,0.9766,True,False,언제 어떻게 하다가 다쳤나요?,어제 창문 닫다가 조심하지 않아서
2076,16,65790,67625,1835,1.835,SPEAKER_0,SPEAKER_0,False,1.62,0.5,18,2,4,1,0.975,0.944,0.498,True,False,그렇게 하면 기분이 괜찮아지나요?,네.
3696,3,11220,13055,1835,1.835,SPEAKER_1,SPEAKER_0,True,1.22,1.221,12,12,3,4,0.9369999999999999,0.951,0.98375,False,True,"아니요, 안 다쳤어요.",뭘 할 때가 즐거워요?
3696,12,48915,50750,1835,1.835,SPEAKER_0,SPEAKER_1,True,2.18,2.02,22,18,7,5,0.9845714285714285,0.991,0.974,True,False,나를 짜증 나게 하는 일이 자주 있나요?,일주일에 한두 번 정도는 있어요.
5036,58,251770,253605,1835,1.835,SPEAKER_1,SPEAKER_0,True,0.5,4.34,4,33,1,9,0.917,0.917,0.9568888888888889,False,True,아니요.,빨래가 안되어 있어서 더럽거나 냄새나는 옷을 입은 적 있어?
0002,61,299930,301764,1834,1.834,SPEAKER_1,SPEAKER_0,True,11.06,3.301,66,28,18,7,0.9907222222222222,0.999,0.997,False,True,"네, 신고도 했었어요. 그러면 아빠가 좀 당분간 화를 덜 내고. 근데 그러다가 또 예전처럼 다시 똑같이 돌아가긴 해요.",친구들이 자주 놀리거나 괴롭힌다고 느낀 적 있어요?
2637,103,487435,489268,1833,1.833,SPEAKER_0,SPEAKER_1,True,6.1,2.021,45,17,13,5,0.9558461538461538,0.956,0.8558,True,False,같아요 부모님의 허락 없이 또는 말도 없이 오랫동안 집에서 나와 있었던 적 있어?,아니요 저는 집이 제일 좋아요.
3706,71,325211,327044,1833,1.833,SPEAKER_0,SPEAKER_0,False,3.941,10.581,33,90,9,23,0.9636666666666667,0.991,0.9570869565217391,True,False,시설 선생님의 어떤 말과 행동이 기분을 안 좋아지게 했나요?,제가 저녁밤을 늦게 먹는다고 친구들도 다 있는 앞에서 식판을 엎었어요. 그리고는 저한테 밥도 제대로 못 먹냐고 욕을 하고 휴지를 가져와서 닦으라고 소리 질렀어요.
0005,28,133945,135770,1825,1.825,SPEAKER_1,SPEAKER_0,True,5.781,1.7,42,14,11,4,0.9497272727272728,0.967,0.9555,False,True,저를 엄청 아껴주시고 챙겨 주시는데 몸이 안 좋으셔서 가끔 찡그리는 거예요.,그럼 친구 기분은 어때요?
0002,44,191225,193045,1820,1.82,SPEAKER_0,SPEAKER_1,True,3.22,2.261,29,14,8,4,0.992125,0.998,0.999,True,False,아빠나 선생님 때문에 슬프거나 화가 난 적이 있어요?,아빠가 화내면 좀 슬퍼요.
0002,56,264140,265960,1820,1.82,SPEAKER_0,SPEAKER_1,True,3.78,4.26,35,29,10,9,0.9982,0.999,0.9985555555555555,True,False,집에서 어른들이 소리 지르면서 싸우는 걸 듣거나 본 적 있어요?,아빠가 술 먹다가 그냥 혼자 소리 지르고 막 그래요.
